Time,Untitled 16,Untitled 17,Untitled 18,Flow,Set to (mL/min),Time0
02/16/20 08:45 AM,1.100857,0.675618,502.354682,144,300,89:44:57
02/16/20 08:50 AM,-0.039668,0,507.509739,144,300,89:50:00
02/16/20 08:55 AM,-0.041412,0.074714,504.750267,144,300,89:54:56
02/16/20 09:00 AM,-0.041478,0,503.511906,144,300,89:59:55
02/16/20 09:05 AM,-0.041111,0,506.907359,144,300,90:05:00
02/16/20 09:10 AM,-0.041278,0,508.375198,144,300,90:10:00
02/16/20 09:15 AM,-0.041399,0,502.303049,162,300,90:14:59
02/16/20 09:20 AM,-0.041448,0,499.067411,144,300,90:19:58
02/16/20 09:25 AM,-0.041442,0.31114,501.34252,144,300,90:24:56
02/16/20 09:30 AM,-0.041258,0.410143,505.02646,144,300,90:30:00
02/16/20 09:35 AM,-0.041225,0,502.374351,144,300,90:34:56
02/16/20 09:40 AM,-0.041274,0.708137,500.331178,144,300,90:39:56
02/16/20 09:45 AM,-0.041651,0,506.040261,144,300,90:45:00
02/16/20 09:50 AM,1.13853,0.737641,502.688244,144,300,90:49:58
02/16/20 09:55 AM,-0.005732,1.008425,501.792461,144,300,90:55:00
02/16/20 10:00 AM,-0.031089,0,503.867597,126,300,91:00:00
02/16/20 10:05 AM,-0.041625,0,501.161397,144,300,91:04:59
02/16/20 10:10 AM,-0.041569,0,499.83862,126,300,91:09:56
02/16/20 10:15 AM,-0.040786,0,492.151111,144,300,91:15:00
02/16/20 10:20 AM,-0.041468,0.460888,510.780618,144,300,91:19:58
02/16/20 10:25 AM,-0.041376,0,507.353202,144,300,91:24:59
02/16/20 10:30 AM,-0.041209,0,509.504557,144,300,91:29:58
02/16/20 10:35 AM,-0.041638,0.090117,505.419031,144,300,91:34:58
02/16/20 10:40 AM,-0.04153,0.622834,506.28613,144,300,91:39:58
02/16/20 10:45 AM,-0.041422,1.064743,499.356717,126,300,91:44:55
02/16/20 10:50 AM,0.997936,0.146503,501.270399,144,300,91:49:59
02/16/20 10:55 AM,1.840831,1.166041,501.872778,144,300,91:54:58
02/16/20 11:00 AM,-0.027578,0,501.88835,144,300,92:00:00
02/16/20 11:05 AM,-0.041625,0,3980.805217,126,300,92:04:58
02/16/20 11:10 AM,-0.041032,0,502.69644,144,300,92:09:57
02/16/20 11:15 AM,-0.039455,0,504.517511,144,300,92:14:57
02/16/20 11:20 AM,-0.04156,0,501.488403,144,300,92:19:57
02/16/20 11:25 AM,-0.041583,0,499.393597,144,300,92:24:59
02/16/20 11:30 AM,-0.041563,0,503.568456,144,300,92:29:56
02/16/20 11:35 AM,-0.041376,0,507.730201,144,300,92:34:58
02/16/20 11:40 AM,-0.040075,0.782089,503.045574,144,300,92:39:59
02/16/20 11:45 AM,-0.041694,1.131879,498.309314,144,300,92:45:00
02/16/20 11:50 AM,1.528495,0.363783,493.673041,144,300,92:49:56
02/16/20 11:55 AM,-0.041445,0.49393,501.518726,144,300,92:54:55
02/16/20 12:00 PM,-0.041261,0,498.41094,144,300,92:59:58
02/16/20 12:05 PM,-0.040537,0,3985.245614,126,300,93:04:59
02/16/20 12:10 PM,-0.041409,0,502.035871,144,300,93:09:55
02/16/20 12:15 PM,-0.039711,0,501.62445,144,300,93:15:00
02/16/20 12:20 PM,-0.040884,0,491.579875,144,300,93:19:59
02/16/20 12:25 PM,-0.041048,0.848569,501.629368,144,300,93:24:57
02/16/20 12:30 PM,-0.041484,0,508.680895,144,300,93:29:55
02/16/20 12:35 PM,-0.041507,0,506.956533,144,300,93:34:54
02/16/20 12:40 PM,-0.041396,0,498.293742,162,300,93:40:01
02/16/20 12:45 PM,-0.041569,0.905611,502.100617,144,300,93:44:59
02/16/20 12:50 PM,1.467077,0.917085,501.175329,162,300,93:49:57
02/16/20 12:55 PM,-0.022952,0,502.798885,144,300,93:54:55
02/16/20 01:00 PM,-0.04117,0,502.901331,144,300,93:59:59
02/16/20 01:05 PM,-0.041599,0,3984.055608,144,300,94:04:58
02/16/20 01:10 PM,-0.041766,0,499.958277,126,300,94:10:00
02/16/20 01:15 PM,-0.041451,0,499.090359,144,300,94:15:00
02/16/20 01:20 PM,-0.040543,0,500.810623,144,300,94:19:58
02/16/20 01:25 PM,-0.04152,0,504.251972,126,300,94:24:55
02/16/20 01:30 PM,-0.041143,0,503.751219,144,300,94:29:58
02/16/20 01:35 PM,-0.041245,1.240908,506.958172,144,300,94:34:56
02/16/20 01:40 PM,-0.017333,0,502.369434,144,300,94:39:58
02/16/20 01:45 PM,-0.041307,1.582502,510.21266,144,300,94:44:56
02/16/20 01:50 PM,0.717763,0.25907,502.22683,144,300,94:50:01
02/16/20 01:55 PM,0.531519,0.60591,497.317642,144,300,94:54:58
02/16/20 02:00 PM,-0.037881,0,501.654774,144,300,94:59:58
02/16/20 02:05 PM,-0.041628,0,503.87989,126,300,95:04:57
02/16/20 02:10 PM,-0.041392,0,503.343076,144,300,95:09:57
02/16/20 02:15 PM,-0.041265,0,501.280233,144,300,95:14:56
02/16/20 02:20 PM,-0.041448,0,501.417101,144,300,95:20:00
02/16/20 02:25 PM,-0.041632,0,501.569539,144,300,95:24:58
02/16/20 02:30 PM,-0.041488,0,502.584979,144,300,95:29:58
02/16/20 02:35 PM,-0.041524,0,500.059083,144,300,95:34:57
02/16/20 02:40 PM,-0.041514,0,505.809963,126,300,95:39:58
02/16/20 02:45 PM,-0.039307,0,501.440048,144,300,95:44:59
02/16/20 02:50 PM,-0.040986,0.718875,504.826486,144,300,95:49:57
02/16/20 02:55 PM,-0.041553,0.576271,501.753122,144,300,95:54:56
02/16/20 03:00 PM,0.413557,0,504.372448,126,300,95:59:55
02/16/20 03:05 PM,-0.041606,0,502.566129,144,300,96:05:00
02/16/20 03:10 PM,-0.038799,0,489.568665,144,300,96:09:56
02/16/20 03:15 PM,-0.038599,0,495.144158,144,300,96:15:00
02/16/20 03:20 PM,-0.041465,0,499.2764,144,300,96:19:56
02/16/20 03:25 PM,-0.041458,0,504.309342,144,300,96:24:59
02/16/20 03:30 PM,-0.041501,0,506.396771,144,300,96:29:57
02/16/20 03:35 PM,-0.041225,0,500.004172,144,300,96:34:56
02/16/20 03:40 PM,-0.041514,0,501.280233,126,300,96:39:58
02/16/20 03:45 PM,-0.04155,0,498.723194,144,300,96:44:57
02/16/20 03:50 PM,-0.041215,0,503.233254,126,300,96:49:56
02/16/20 03:55 PM,-0.041514,0.103545,502.791509,144,300,96:54:58
02/16/20 04:00 PM,-0.041724,0,500.715554,144,300,96:59:54
02/16/20 04:05 PM,-0.039947,0,500.922084,144,300,97:04:58
02/16/20 04:10 PM,-0.041324,0,501.710504,144,300,97:10:00
02/16/20 04:15 PM,-0.041399,0,498.820722,144,300,97:14:57
02/16/20 04:20 PM,-0.041399,0,505.200208,144,300,97:19:55
02/16/20 04:25 PM,-0.041281,0,504.215911,144,300,97:25:00
02/16/20 04:30 PM,-0.041596,0,506.648377,144,300,97:29:59
02/16/20 04:35 PM,-0.041458,0.189826,499.427199,144,300,97:34:56
02/16/20 04:40 PM,-0.041442,0,499.80256,144,300,97:39:58
02/16/20 04:45 PM,-0.041651,0.052795,504.175753,144,300,97:44:57
02/16/20 04:50 PM,-0.041658,0,508.048192,144,300,97:49:59
02/16/20 04:55 PM,-0.041192,1.102821,505.165786,144,300,97:54:57
02/16/20 05:00 PM,-0.041409,0,498.50519,144,300,97:59:57
02/16/20 05:05 PM,-0.041402,0,501.689196,144,300,98:04:59
02/16/20 05:10 PM,-0.041566,0.125768,505.368218,126,300,98:09:58
02/16/20 05:15 PM,-0.041566,0.014308,500.833571,144,300,98:15:00
02/16/20 05:20 PM,-0.041251,0,503.621727,144,300,98:19:56
02/16/20 05:25 PM,-0.04133,0.091347,499.774694,144,300,98:25:00
02/16/20 05:30 PM,-0.041297,0.131669,504.310981,144,300,98:29:59
02/16/20 05:35 PM,-0.041347,0.244441,498.7863,144,300,98:34:58
02/16/20 05:40 PM,-0.038796,0.474903,491.611018,126,300,98:39:55
02/16/20 05:45 PM,0.136922,0.011685,499.169037,144,300,98:44:55
02/16/20 05:50 PM,-0.041442,0,503.574193,144,300,98:49:58
02/16/20 05:55 PM,-0.04132,0.669959,502.173558,144,300,98:54:58
02/16/20 06:00 PM,-0.041396,0.232901,503.46601,144,300,98:59:58
02/16/20 06:05 PM,-0.041514,0,502.870187,144,300,99:04:56
02/16/20 06:10 PM,-0.041383,0.462379,499.828786,144,300,99:09:59
02/16/20 06:15 PM,-0.041258,0,509.720103,144,300,99:14:57
02/16/20 06:20 PM,-0.04154,0.62662,502.446473,144,300,99:19:55
02/16/20 06:25 PM,-0.041114,0,507.072092,144,300,99:24:58
02/16/20 06:30 PM,-0.039635,0.248965,500.000075,144,300,99:29:56
02/16/20 06:35 PM,-0.041281,0.230279,505.664081,144,300,99:34:59
02/16/20 06:40 PM,-0.041412,0.456806,501.372844,144,300,99:39:58
02/16/20 06:45 PM,-0.04096,0,499.962375,162,300,99:44:56
02/16/20 06:50 PM,-0.041399,0,498.894483,162,300,99:49:56
02/16/20 06:55 PM,-0.041251,0,489.720284,144,300,99:54:58
02/16/20 07:00 PM,-0.039957,1.044991,502.857894,144,300,99:59:57
02/16/20 07:05 PM,-0.041022,0,501.548231,144,300,100:04:54
02/16/20 07:10 PM,-0.041002,0,500.827834,144,300,100:09:58
02/16/20 07:15 PM,-0.041291,0.342789,497.633174,162,300,100:14:58
02/16/20 07:20 PM,-0.041356,0.778797,501.076981,162,300,100:19:56
02/16/20 07:25 PM,-0.041258,0.843379,501.38022,144,300,100:24:55
02/16/20 07:30 PM,-0.04151,1.089576,504.097075,144,300,100:29:58
02/16/20 07:35 PM,-0.041406,0.705692,505.190373,162,300,100:34:55
02/16/20 07:40 PM,-0.041432,0,502.830848,144,300,100:40:00
02/16/20 07:45 PM,-0.041458,0,503.513545,144,300,100:44:57
02/16/20 07:50 PM,-0.041353,0,503.999546,162,300,100:49:59
02/16/20 07:55 PM,-0.04131,0.84469,500.580326,162,300,100:54:58
02/16/20 08:00 PM,-0.041566,0.044272,501.490042,144,300,100:59:58
02/16/20 08:05 PM,0.02572,0.811712,498.404384,144,300,101:04:56
02/16/20 08:10 PM,0.145278,0.063941,499.880418,162,300,101:10:00
02/16/20 08:15 PM,-0.040714,0,501.654774,144,300,101:14:58
02/16/20 08:20 PM,-0.041484,0.619606,502.107173,144,300,101:20:01
02/16/20 08:25 PM,-0.041465,0,506.836057,162,300,101:24:59
02/16/20 08:30 PM,-0.041386,0.390784,500.227913,162,300,101:29:57
02/16/20 08:35 PM,-0.041399,0.087545,500.768006,162,300,101:34:55
02/16/20 08:40 PM,-0.041422,0,502.587438,162,300,101:39:56
02/16/20 08:45 PM,-0.041412,0,503.277511,162,300,101:45:00
02/16/20 08:50 PM,-0.041389,0,504.964173,162,300,101:49:59
02/16/20 08:55 PM,-0.041412,0,499.173954,162,300,101:54:58
02/16/20 09:00 PM,-0.041406,1.41583,504.314259,162,300,102:00:00
02/16/20 09:05 PM,0.710993,1.212251,503.375858,162,300,102:04:58
02/16/20 09:10 PM,-0.033171,0,502.925098,162,300,102:09:55
02/16/20 09:15 PM,-0.041376,0,497.209459,144,300,102:14:58
02/16/20 09:20 PM,-0.04094,0.042897,498.722374,162,300,102:19:55
02/16/20 09:25 PM,-0.041337,0,500.721291,162,300,102:24:58
02/16/20 09:30 PM,-0.041412,0.017982,501.32367,144,300,102:29:55
02/16/20 09:35 PM,-0.041258,0,506.069765,144,300,102:35:00
02/16/20 09:40 PM,-0.041314,0.02585,503.907755,144,300,102:39:55
02/16/20 09:45 PM,-0.04113,0.330728,505.031377,144,300,102:44:59
02/16/20 09:50 PM,-0.041192,0,503.518462,144,300,102:49:56
02/16/20 09:55 PM,-0.041261,0,500.988469,144,300,102:54:58
02/16/20 10:00 PM,-0.041281,1.129641,501.64412,144,300,102:59:59
02/16/20 10:05 PM,0.002339,1.094236,501.749843,144,300,103:04:55
02/16/20 10:10 PM,1.13162,0,506.223023,144,300,103:09:58
02/16/20 10:15 PM,-0.04036,0.18747,501.863763,144,300,103:14:56
02/16/20 10:20 PM,-0.041451,0.472023,504.400313,144,300,103:19:56
02/16/20 10:25 PM,-0.041255,0.097646,506.596744,144,300,103:24:59
02/16/20 10:30 PM,-0.041124,0,504.677326,144,300,103:29:55
02/16/20 10:35 PM,-0.041173,1.065387,501.890808,144,300,103:35:00
02/16/20 10:40 PM,-0.041192,0.02159,505.392805,144,300,103:39:55
02/16/20 10:45 PM,-0.041458,0,502.205521,144,300,103:44:55
02/16/20 10:50 PM,-0.041507,0.691338,504.655198,144,300,103:49:56
02/16/20 10:55 PM,-0.041602,0,503.233254,144,300,103:54:57
02/16/20 11:00 PM,-0.041006,3.289818,504.841239,144,300,103:59:57
02/16/20 11:05 PM,3.341948,2.728253,501.86868,144,300,104:04:56
02/16/20 11:10 PM,0.084604,0.760644,502.419427,144,300,104:09:58
02/16/20 11:15 PM,-0.036393,0,496.859506,144,300,104:14:57
02/16/20 11:20 PM,-0.041225,0,502.758727,162,300,104:19:59
02/16/20 11:25 PM,-0.041307,0,499.568164,144,300,104:24:58
02/16/20 11:30 PM,-0.041566,0,499.628812,144,300,104:29:56
02/16/20 11:35 PM,-0.041533,0,499.325573,144,300,104:34:56
02/16/20 11:40 PM,-0.041166,0,510.350347,144,300,104:39:56
02/16/20 11:45 PM,-0.04131,0,501.585111,144,300,104:44:55
02/16/20 11:50 PM,-0.041415,0,500.219718,162,300,104:49:56
02/16/20 11:55 PM,-0.041451,0,502.194047,144,300,104:55:02
02/17/20 12:00 AM,-0.041107,2.184786,504.254431,144,300,105:00:00
02/17/20 12:05 AM,1.172198,2.01235,500.260696,144,300,105:04:56
02/17/20 12:10 AM,-0.040979,0.425674,503.865957,144,300,105:09:55
02/17/20 12:15 AM,-0.04116,0.1444,504.546196,144,300,105:14:59
02/17/20 12:20 AM,-0.041481,0,500.222996,144,300,105:19:57
02/17/20 12:25 AM,-0.015176,0.223078,491.708546,144,300,105:25:00
02/17/20 12:30 AM,-0.037783,0.410266,500.438541,144,300,105:29:58
02/17/20 12:35 AM,-0.041225,0,501.344159,144,300,105:34:56
02/17/20 12:40 AM,-0.039966,0,494.624555,144,300,105:39:55
02/17/20 12:45 AM,-0.041035,0,506.991774,144,300,105:44:58
02/17/20 12:50 AM,-0.041124,0,505.36494,144,300,105:49:55
02/17/20 12:55 AM,-0.041392,0.245042,507.874445,144,300,105:54:59
02/17/20 01:00 AM,-0.041215,2.853618,503.163591,144,300,105:59:56
02/17/20 01:05 AM,2.562687,2.589719,502.664477,144,300,106:04:59
02/17/20 01:10 AM,1.114878,1.139746,500.781938,144,300,106:09:57
02/17/20 01:15 AM,-0.041658,0.128732,504.319176,144,300,106:14:58
02/17/20 01:20 AM,-0.040983,0,500.840128,144,300,106:19:57
02/17/20 01:25 AM,-0.041402,0.759141,501.424477,144,300,106:24:55
02/17/20 01:30 AM,-0.041291,0,496.83164,144,300,106:29:59
02/17/20 01:35 AM,-0.041124,0,505.914048,162,300,106:34:56
02/17/20 01:40 AM,-0.041006,0,500.353307,144,300,106:39:58
02/17/20 01:45 AM,-0.040642,0,507.517934,144,300,106:45:00
02/17/20 01:50 AM,-0.041373,0,502.803803,162,300,106:49:58
02/17/20 01:55 AM,-0.041192,0,500.144318,144,300,106:54:57
02/17/20 02:00 AM,-0.040534,3.150041,503.001318,162,300,106:59:58
02/17/20 02:05 AM,2.450439,2.321626,505.38379,162,300,107:04:58
02/17/20 02:10 AM,0.082408,0,501.912937,162,300,107:09:56
02/17/20 02:15 AM,-0.040878,0,503.136546,144,300,107:14:59
02/17/20 02:20 AM,-0.040084,0,499.210015,162,300,107:19:56
02/17/20 02:25 AM,-0.041366,0,504.751906,144,300,107:24:58
02/17/20 02:30 AM,-0.041402,0,502.953783,144,300,107:29:57
02/17/20 02:35 AM,-0.041494,0,503.202111,144,300,107:34:54
02/17/20 02:40 AM,-0.04113,0.400896,500.799149,144,300,107:39:58
02/17/20 02:45 AM,-0.040553,0,500.047609,144,300,107:44:57
02/17/20 02:50 AM,-0.041396,0.161255,503.289804,144,300,107:49:56
02/17/20 02:55 AM,-0.041222,0,503.24145,144,300,107:54:55
02/17/20 03:00 AM,-0.041425,1.771603,505.382151,144,300,107:59:56
02/17/20 03:05 AM,1.512888,1.905683,505.687029,144,300,108:05:00
02/17/20 03:10 AM,-0.039203,0.597332,504.059375,144,300,108:09:56
02/17/20 03:15 AM,-0.039357,0,500.677854,144,300,108:14:57
02/17/20 03:20 AM,-0.040865,0.277046,506.484464,162,300,108:19:56
02/17/20 03:25 AM,-0.040993,0,510.188893,162,300,108:24:55
02/17/20 03:30 AM,-0.041245,0,508.830876,144,300,108:29:58
02/17/20 03:35 AM,-0.041366,0.011835,505.048588,162,300,108:34:59
02/17/20 03:40 AM,-0.041501,0,498.342097,144,300,108:39:57
02/17/20 03:45 AM,-0.041353,0,502.67759,144,300,108:44:55
02/17/20 03:50 AM,-0.041435,0,501.055673,162,300,108:50:00
02/17/20 03:55 AM,-0.041029,0,503.252104,144,300,108:54:58
02/17/20 04:00 AM,-0.041271,2.230167,504.066751,144,300,108:59:55
02/17/20 04:05 AM,1.396657,2.372771,509.099693,144,300,109:04:58
02/17/20 04:10 AM,1.617215,0.792652,502.858713,144,300,109:09:54
02/17/20 04:15 AM,-0.041596,0,503.630743,144,300,109:14:55
02/17/20 04:20 AM,-0.039934,0.530391,500.823736,144,300,109:19:56
02/17/20 04:25 AM,-0.041491,0.000625,504.795343,162,300,109:24:55
02/17/20 04:30 AM,-0.041291,0,500.623763,144,300,109:29:59
02/17/20 04:35 AM,-0.041347,0.069141,500.650808,144,300,109:34:58
02/17/20 04:40 AM,-0.041425,0.021606,499.525547,144,300,109:39:58
02/17/20 04:45 AM,-0.04133,0,505.744398,144,300,109:44:55
02/17/20 04:50 AM,-0.038406,1.09294,497.225031,144,300,109:50:00
02/17/20 04:55 AM,-0.04134,0.379919,502.82757,144,300,109:54:59
02/17/20 05:00 AM,-0.041301,1.005215,500.833571,162,300,109:59:55
02/17/20 05:05 AM,1.258315,1.367462,502.510399,162,300,110:05:00
02/17/20 05:10 AM,-0.033577,0.797046,504.590452,162,300,110:09:56
02/17/20 05:15 AM,-0.041504,0.611168,504.633069,162,300,110:14:55
02/17/20 05:20 AM,-0.041111,0,498.849407,162,300,110:20:00
02/17/20 05:25 AM,-0.041284,0.634444,502.20798,162,300,110:24:56
02/17/20 05:30 AM,-0.041379,1.016033,502.340749,162,300,110:29:58
02/17/20 05:35 AM,-0.041429,0,509.268523,162,300,110:34:55
02/17/20 05:40 AM,-0.041291,0,507.431061,162,300,110:40:00
02/17/20 05:45 AM,-0.041429,0.691158,509.624214,162,300,110:44:57
02/17/20 05:50 AM,-0.04092,0.970465,495.639175,162,300,110:49:55
02/17/20 05:55 AM,0.903089,0.283671,505.134642,180,300,110:55:00
02/17/20 06:00 AM,-0.041445,0.284392,504.656017,162,300,110:59:57
02/17/20 06:05 AM,0.591114,0.132609,500.067279,162,300,111:04:56
02/17/20 06:10 AM,-0.035052,0.855137,502.186671,162,300,111:09:57
02/17/20 06:15 AM,-0.041084,0.059176,500.245944,162,300,111:14:55
02/17/20 06:20 AM,-0.038832,0,496.139109,162,300,111:19:55
02/17/20 06:25 AM,-0.039376,0.467319,501.096651,162,300,111:24:54
02/17/20 06:30 AM,-0.041642,0,513.244227,162,300,111:29:55
02/17/20 06:35 AM,-0.04016,0,500.795871,162,300,111:34:58
02/17/20 06:40 AM,-0.041533,0.485349,507.928536,144,300,111:39:57
02/17/20 06:45 AM,-0.039307,0.536162,486.035525,162,300,111:44:56
02/17/20 06:50 AM,0.506555,1.16067,502.682507,180,300,111:49:55
02/17/20 06:55 AM,-0.02683,0.080485,500.27217,162,300,111:54:59
02/17/20 07:00 AM,-0.041206,0,504.804358,162,300,111:59:55
02/17/20 07:05 AM,-0.04135,0,503.137365,162,300,112:05:00
02/17/20 07:10 AM,-0.041527,0,500.954866,162,300,112:09:57
02/17/20 07:15 AM,-0.041255,0,506.350056,162,300,112:14:56
02/17/20 07:20 AM,-0.04136,0.331205,504.626513,162,300,112:19:57
02/17/20 07:25 AM,-0.041465,0,503.016889,162,300,112:24:55
02/17/20 07:30 AM,-0.041307,0,497.447133,162,300,112:29:59
02/17/20 07:35 AM,-0.041409,0.362677,501.19254,162,300,112:34:57
02/17/20 07:40 AM,-0.041281,0.018132,499.466538,162,300,112:40:00
02/17/20 07:45 AM,-0.039471,1.355333,503.182441,162,300,112:45:00
02/17/20 07:50 AM,0.97348,1.038653,501.208112,162,300,112:49:57
02/17/20 07:55 AM,-0.037675,0.007642,504.528985,162,300,112:54:55
02/17/20 08:00 AM,-0.041409,0,497.370094,162,300,112:59:58
02/17/20 08:05 AM,-0.04131,0,502.671033,162,300,113:04:59
02/17/20 08:10 AM,-0.041553,0.375986,505.329699,144,300,113:09:56
02/17/20 08:15 AM,-0.04133,0.026851,504.709289,162,300,113:14:55
02/17/20 08:20 AM,-0.041229,0,506.67952,162,300,113:20:00
02/17/20 08:25 AM,-0.041589,0.61202,503.000498,162,300,113:24:59
02/17/20 08:30 AM,-0.041389,1.316845,500.669658,162,300,113:29:56
02/17/20 08:35 AM,-0.01454,0,500.273809,162,300,113:34:59
02/17/20 08:40 AM,0.567058,0,501.614615,162,300,113:39:58
02/17/20 08:45 AM,-0.007476,0,504.946962,162,300,113:44:57
02/17/20 08:50 AM,-0.018297,1.137524,507.932634,162,300,113:49:55
02/17/20 08:55 AM,-0.039065,0,499.530464,162,300,113:54:57
02/17/20 09:00 AM,-0.041409,0,498.591244,162,300,113:59:56
02/17/20 09:05 AM,-0.041415,0,503.677458,162,300,114:04:59
02/17/20 09:10 AM,-0.03994,0,497.482374,162,300,114:09:58
02/17/20 09:15 AM,-0.041327,0,501.603142,162,300,114:14:58
02/17/20 09:20 AM,-0.041658,0,498.519123,162,300,114:19:55
02/17/20 09:25 AM,-0.041406,0,3987.246989,162,300,114:24:59
02/17/20 09:30 AM,-0.041117,0,3986.718371,162,300,114:29:59
02/17/20 09:35 AM,-0.037852,0,3963.839424,162,300,114:34:58
02/17/20 09:40 AM,-0.04151,0,3988.046064,162,300,114:39:55
02/17/20 09:45 AM,-0.041238,0,3981.007649,162,300,114:44:59
02/17/20 09:50 AM,-0.04135,0,3978.274404,162,300,114:49:58
02/17/20 09:55 AM,-0.041409,0,3975.629671,162,300,114:54:57
02/17/20 10:00 AM,-0.041465,0,3987.995251,162,300,114:59:54
02/17/20 10:05 AM,-0.041458,0,3987.015872,144,300,115:05:00
02/17/20 10:10 AM,-0.041363,0,3985.043182,162,300,115:09:56
02/17/20 10:15 AM,-0.040255,0,3990.633428,144,300,115:15:00
02/17/20 10:20 AM,-0.04155,0,3987.140446,144,300,115:19:55
02/17/20 10:25 AM,-0.04137,0,501.98178,162,300,115:24:57
02/17/20 10:30 AM,-0.041281,0.497932,508.768589,144,300,115:30:00
02/17/20 10:35 AM,1.042822,1.559104,503.315211,162,300,115:34:57
02/17/20 10:40 AM,1.739507,2.163942,499.728799,162,300,115:39:57
02/17/20 10:45 AM,2.270178,2.070184,493.7886,144,300,115:44:54
02/17/20 10:50 AM,0.719386,1.826609,504.256889,162,300,115:49:55
02/17/20 10:55 AM,0.428962,0,507.395,144,300,115:55:00
02/17/20 11:00 AM,1.043671,0,503.348813,162,300,115:59:57
02/17/20 11:05 AM,-0.041619,0,500.034496,162,300,116:04:59
02/17/20 11:10 AM,-0.039773,0,505.638674,162,300,116:09:55
02/17/20 11:15 AM,-0.040983,0,501.369566,162,300,116:15:00
02/17/20 11:20 AM,-0.041314,0,509.795502,162,300,116:20:00
02/17/20 11:25 AM,-0.041442,0,501.842454,162,300,116:24:56
02/17/20 11:30 AM,-0.041012,0,502.598912,162,300,116:29:54
02/17/20 11:35 AM,-0.04155,0.681446,504.228205,162,300,116:35:00
02/17/20 11:40 AM,1.184757,1.407908,502.796427,162,300,116:39:59
02/17/20 11:45 AM,1.792942,1.175479,499.667332,162,300,116:44:56
02/17/20 11:50 AM,-0.040488,1.81015,504.877299,162,300,116:49:55
02/17/20 11:55 AM,-0.021684,1.224325,496.281713,162,300,116:55:00
02/17/20 12:00 PM,-0.034079,0,501.861304,162,300,116:59:58
02/17/20 12:05 PM,-0.040465,0,3288.696604,162,300,117:04:55
02/17/20 12:10 PM,-0.040314,0,3779.036777,162,300,117:09:55
02/17/20 12:15 PM,-0.041501,0,4004.232452,162,300,117:15:01
02/17/20 12:20 PM,-0.041573,0,3392.722213,144,300,117:19:59
02/17/20 12:25 PM,-0.040815,0,3126.926161,162,300,117:24:57
02/17/20 12:30 PM,-0.041809,0,3818.85529,162,300,117:29:55
02/17/20 12:35 PM,-0.041802,0,3286.263319,162,300,117:34:59
02/17/20 12:40 PM,-0.04072,0,3595.290547,162,300,117:39:58
02/17/20 12:45 PM,-0.040481,0,3717.183469,162,300,117:45:01
02/17/20 12:50 PM,-0.041822,0,3579.6295,162,300,117:49:57
02/17/20 12:55 PM,-0.041314,0,3324.762334,162,300,117:54:59
02/17/20 01:00 PM,-0.041556,0,4072.585721,162,300,117:59:58
02/17/20 01:05 PM,-0.040989,0,3220.703943,162,300,118:04:55
02/17/20 01:10 PM,-0.040897,0.280379,510.271669,162,300,118:10:00
02/17/20 01:15 PM,-0.041379,1.283197,502.839863,162,300,118:14:57
02/17/20 01:20 PM,1.635511,2.33814,492.721527,144,300,118:19:57
02/17/20 01:25 PM,1.087944,1.912623,501.721978,162,300,118:25:00
02/17/20 01:30 PM,0.607774,1.728385,501.128614,162,300,118:29:57
02/17/20 01:35 PM,0.958102,1.990317,498.194575,162,300,118:34:55
02/17/20 01:40 PM,0.667284,0.639676,499.252632,162,300,118:40:00
02/17/20 01:45 PM,0.884993,0.198423,500.635237,162,300,118:44:59
02/17/20 01:50 PM,-0.040619,0.291197,517.11093,162,300,118:49:59
02/17/20 01:55 PM,0.523523,0.954061,497.239783,162,300,118:54:58
02/17/20 02:00 PM,-0.036882,0,498.419136,162,300,118:59:59
02/17/20 02:05 PM,-0.041628,0,494.825348,162,300,119:04:56
02/17/20 02:10 PM,-0.039452,0,503.801212,162,300,119:09:57
02/17/20 02:15 PM,-0.041576,0,501.131892,162,300,119:15:00
02/17/20 02:20 PM,-0.040324,0,503.476665,162,300,119:19:59
02/17/20 02:25 PM,-0.041451,0,504.059375,162,300,119:24:57
02/17/20 02:30 PM,-0.041655,0,504.497022,162,300,119:29:58
02/17/20 02:35 PM,-0.033013,0.837876,503.543869,162,300,119:34:55
02/17/20 02:40 PM,1.147972,1.441403,495.322004,162,300,119:39:57
02/17/20 02:45 PM,1.158459,0.960483,504.450307,162,300,119:45:00
02/17/20 02:50 PM,-0.034646,0,506.055013,162,300,119:49:55
