"Tag","Tank","Date","BW","Temp","Sal","Notes","Day","Genotype","Nutrients","Disease","Available","T_Type","T_AW","T_BW","Temperature","Salinity","X","T_SW_den","Days","dBW","dBW_r"
"334","1",2020-09-25,2.8028,27.6,34.1,"the new guy!",44,"FM9","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,0,0,NA
"334","1",2020-10-02,2.8307,27.8,32.4,"",51,"FM9","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.0279000000000003,1.4220473404147
"334","1",2020-10-09,2.8543,27.6,31.5,"",58,"FM9","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.0235999999999996,1.19102291709772
"358","5",2020-09-11,2.5147,27.8,33.9,"",30,"FM19","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,0,0,NA
"358","5",2020-09-18,2.5459,27.5,33.2,"",37,"FM19","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.0312000000000001,1.77243522374155
"358","5",2020-09-25,2.743,27.7,33.9,"",44,"FM19","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.1971,11.0597992290125
"358","5",2020-10-02,2.6096,27.7,32.4,"",51,"FM19","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,-0.1334,-6.94755481485339
"358","5",2020-10-09,2.64231,27.6,31.6,"",58,"FM19","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.0327100000000002,1.79064114916354
"410","6",2020-09-11,2.5716,27.6,33.9,"new to the experiment",30,"K2","Ambient","Placebo","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,0,0,NA
"410","6",2020-09-18,2.5745,27,33.2,"",37,"K2","Ambient","Placebo","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.0028999999999999,0.161100371086367
"410","6",2020-09-25,2.6103,27.1,33.9,"",44,"K2","Ambient","Placebo","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.0358000000000001,1.98651610576256
"410","6",2020-10-02,2.6465,27.6,32.4,"",51,"K2","Ambient","Placebo","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.0362,1.98116253742044
"410","6",2020-10-09,2.6763,27,31.6,"",58,"K2","Ambient","Placebo","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.0297999999999998,1.60859356022778
"469","8",2020-09-11,3.9092,27.3,34,"new to the experiment",30,"Acerv2","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,0,0,NA
"469","2",2020-09-18,3.9726,27.8,32.5,"",37,"Acerv2","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.0634000000000001,2.3168788645101
"469","2",2020-09-25,4.004,27.3,34.1,"",44,"Acerv2","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.0313999999999997,1.12916334030968
"469","2",2020-10-02,4.0359,27.5,32.4,"",51,"Acerv2","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.0319000000000003,1.138147566719
"469","2",2020-10-09,4.0649,27.3,31.5,"",58,"Acerv2","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.0289999999999999,1.02650143533218
"471","1",2020-09-25,5.8708,27.6,34,"the other new guy",44,"Elkhorn","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,0,0,NA
"471","1",2020-10-02,5.9416,27.8,32.4,"",51,"Elkhorn","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.0708000000000002,1.72281217453937
"471","1",2020-10-09,6.0027,27.6,31.5,"",58,"Elkhorn","Ambient","Pathogen","Experiment","S",10.1372,1.4335,25.88,33.2,"Guessed",1.02171496825229,7,0.0610999999999997,1.46906076285367
"A001","1",2020-08-12,4.7567,28.3,32.5,"",0,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3913,2.3292,23.38,33.2,"",1.02246152399242,0,0,NA
"A001","1",2020-08-21,4.7693,28,33.5,"",9,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3913,2.3292,23.38,33.2,"",1.02246152399242,9,0.0125999999999999,0.294321693611116
"A001","1",2020-09-04,4.8227,27.6,34.6,"",23,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3913,2.3292,23.38,33.2,"",1.02246152399242,14,0.0533999999999999,0.799757975863482
"A001","1",2020-09-11,4.8544,27.5,33.9,"",30,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3913,2.3292,23.38,33.2,"",1.02246152399242,7,0.0316999999999998,0.939011638412384
"A001","7",2020-09-18,4.8731,26.8,33.3,"",37,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3913,2.3292,23.38,33.2,"",1.02246152399242,7,0.0186999999999999,0.550310763725396
"A001","7",2020-09-25,4.8773,27.1,33.9,"",44,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3913,2.3292,23.38,33.2,"",1.02246152399242,7,0.00419999999999998,0.123124910221419
"A001","7",2020-10-02,4.8982,27,32.4,"",51,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3913,2.3292,23.38,33.2,"",1.02246152399242,7,0.0209000000000001,0.612165395959713
"A001","7",2020-10-09,4.9267,26.9,31.6,"",58,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3913,2.3292,23.38,33.2,"",1.02246152399242,7,0.0285000000000002,0.831209132217672
"A002","4",2020-08-12,4.0744,28.2,32.5,"",0,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3504,2.3248,23.82,33.2,"",1.02233372059341,0,0,NA
"A002","4",2020-08-21,4.0846,27.3,33.7,"",9,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3504,2.3248,23.82,33.2,"",1.02233372059341,9,0.0102000000000002,0.278159565416591
"A002","4",2020-09-04,4.1416,27,34.5,"",23,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3504,2.3248,23.82,33.2,"",1.02233372059341,14,0.0570000000000004,0.996775344324683
"A002","4",2020-09-11,4.1663,26.5,34.1,"",30,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3504,2.3248,23.82,33.2,"",1.02233372059341,7,0.0246999999999993,0.851982670603469
"A002","4",2020-09-18,4.2003,27.2,32.6,"",37,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3504,2.3248,23.82,33.2,"",1.02233372059341,7,0.0340000000000007,1.16581687759954
"A002","4",2020-09-25,4.1901,27,34.2,"",44,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3504,2.3248,23.82,33.2,"",1.02233372059341,7,-0.0102000000000002,-0.346913995939073
"A002","4",2020-10-02,4.2126,26.9,32.5,"",51,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3504,2.3248,23.82,33.2,"",1.02233372059341,7,0.0225,0.767114320490134
"A002","4",2020-10-09,4.2255,26.9,31.5,"",58,"Kelsey-1","NH4","Pathogen","Experiment","B",16.3504,2.3248,23.82,33.2,"",1.02233372059341,7,0.0129000000000001,0.437463120841561
"A003","6",2020-08-12,3.9767,28.2,32.5,"",0,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3417,2.3052,23.87,33.2,"",1.02231909944867,0,0,NA
"A003","6",2020-08-21,3.9821,27.6,34.3,"",9,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3417,2.3052,23.87,33.2,"",1.02231909944867,9,0.00539999999999985,0.150878869414334
"A003","6",2020-09-04,4.0231,27.4,34.4,"",23,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3417,2.3052,23.87,33.2,"",1.02231909944867,14,0.0410000000000004,0.735433923952551
"A003","6",2020-09-11,4.0554,27.7,34,"",30,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3417,2.3052,23.87,33.2,"",1.02231909944867,7,0.0322999999999993,1.14694780499754
"A003","6",2020-09-18,4.0598,27.2,33.2,"",37,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3417,2.3052,23.87,33.2,"",1.02231909944867,7,0.0044000000000004,0.154996160322406
"A003","6",2020-09-25,4.0646,27.2,33.9,"",44,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3417,2.3052,23.87,33.2,"",1.02231909944867,7,0.00480000000000036,0.168903464632331
"A003","6",2020-10-02,4.0931,27.6,32.4,"",51,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3417,2.3052,23.87,33.2,"",1.02231909944867,7,0.0284999999999993,1.00168001068456
"A003","6",2020-10-09,4.115,27.1,31.6,"",58,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3417,2.3052,23.87,33.2,"",1.02231909944867,7,0.0219000000000005,0.764352551506559
"A004","5",2020-08-12,4.0492,28.2,32.5,"",0,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3112,2.3137,23.88,33.2,"",1.02231617282503,0,0,NA
"A004","5",2020-08-21,4.1048,27.9,34.3,"",9,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3112,2.3137,23.88,33.2,"",1.02231617282503,9,0.0556000000000001,1.52567859769283
"A004","5",2020-09-04,4.1714,27.4,34.4,"",23,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3112,2.3137,23.88,33.2,"",1.02231617282503,14,0.0666000000000002,1.15892195896094
"A004","5",2020-09-11,4.2072,27.8,33.9,"",30,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3112,2.3137,23.88,33.2,"",1.02231617282503,7,0.0358000000000001,1.22603579476572
"A004","5",2020-09-18,4.2485,27.5,33.1,"",37,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3112,2.3137,23.88,33.2,"",1.02231617282503,7,0.0412999999999997,1.40235786271153
"A004","5",2020-09-25,4.2737,28.1,33.9,"water sample 3",44,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3112,2.3137,23.88,33.2,"",1.02231617282503,7,0.0251999999999999,0.847357891020356
"A004","5",2020-10-02,4.2887,28.1,32.3,"",51,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3112,2.3137,23.88,33.2,"",1.02231617282503,7,0.0150000000000006,0.501405607051787
"A004","5",2020-10-09,4.3212,27.5,31.8,"",58,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3112,2.3137,23.88,33.2,"",1.02231617282503,7,0.0324999999999998,1.08257913653487
"A005","7",2020-08-12,6.3521,28.2,32.5,"",0,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3054,2.2924,23.88,33.2,"",1.02231617282503,0,0,NA
"A005","7",2020-08-21,6.3845,27.2,34.4,"",9,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3054,2.2924,23.88,33.2,"",1.02231617282503,9,0.0324,0.566741707466822
"A005","7",2020-09-04,6.475,27.3,34.7,"",23,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3054,2.2924,23.88,33.2,"",1.02231617282503,14,0.0904999999999996,1.01249678350469
"A005","7",2020-09-11,6.5258,27.5,33.9,"",30,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3054,2.2924,23.88,33.2,"",1.02231617282503,7,0.0508000000000006,1.12079426365142
"A005","1",2020-09-18,6.6078,27.9,32.5,"",37,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3054,2.2924,23.88,33.2,"",1.02231617282503,7,0.0819999999999999,1.7950727442284
"A005","1",2020-09-25,6.6409,27.9,34,"",44,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3054,2.2924,23.88,33.2,"",1.02231617282503,7,0.0331000000000001,0.715604502038719
"A005","1",2020-10-02,6.6327,27.8,32.4,"",51,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3054,2.2924,23.88,33.2,"",1.02231617282503,7,-0.00820000000000043,-0.176396056472561
"A005","1",2020-10-09,6.6858,27.8,31.5,"",58,"Kelsey-1","Ambient","Pathogen","Experiment","B",16.3054,2.2924,23.88,33.2,"",1.02231617282503,7,0.0531000000000006,1.14368421392711
"A006","8",2020-08-12,3.9418,28.4,32.5,"",0,"U44","Ambient","Placebo","Experiment","B",16.2875,2.2981,23.89,33.2,"",1.02231324540344,0,0,NA
"A006","8",2020-08-21,4.0185,27.1,34.4,"",9,"U44","Ambient","Placebo","Experiment","B",16.2875,2.2981,23.89,33.2,"",1.02231324540344,9,0.0767000000000002,2.16201284241267
"A006","8",2020-09-04,4.193,27.1,34.5,"",23,"U44","Ambient","Placebo","Experiment","B",16.2875,2.2981,23.89,33.2,"",1.02231324540344,14,0.174499999999999,3.10172594607084
"A006","8",2020-09-11,4.2216,27.4,34,"Impossible value Manually changed rom 4.9898 to average bw other 2 timepoints = 4.2216",30,"U44","Ambient","Placebo","Experiment","B",16.2875,2.2981,23.89,33.2,"",1.02231324540344,7,0.0286,0.974413137542161
"A006","2",2020-09-18,4.2502,27.9,32.5,"",37,"U44","Ambient","Placebo","Experiment","B",16.2875,2.2981,23.89,33.2,"",1.02231324540344,7,0.0286000000000008,0.967811797828882
"A006","2",2020-09-25,4.2688,27.5,34.1,"",44,"U44","Ambient","Placebo","Experiment","B",16.2875,2.2981,23.89,33.2,"",1.02231324540344,7,0.0185999999999993,0.625180663767059
"A006","2",2020-10-02,4.3088,27.5,32.4,"",51,"U44","Ambient","Placebo","Experiment","B",16.2875,2.2981,23.89,33.2,"",1.02231324540344,7,0.04,1.33861640608267
"A006","2",2020-10-09,4.3392,27.4,31.5,"",58,"U44","Ambient","Placebo","Experiment","B",16.2875,2.2981,23.89,33.2,"",1.02231324540344,7,0.0304000000000002,1.00790408996871
"A007","1",2020-08-12,3.8841,28.2,32.5,"",0,"Kelsey-1","NH4","Placebo","Experiment","B",16.2807,2.2974,23.36,33.2,"",1.02246729633068,0,0,NA
"A007","1",2020-08-21,3.9008,27.9,33.5,"",9,"Kelsey-1","NH4","Placebo","Experiment","B",16.2807,2.2974,23.36,33.2,"",1.02246729633068,9,0.0166999999999997,0.477731148929102
"A007","1",2020-09-04,3.9371,27.6,34.6,"",23,"Kelsey-1","NH4","Placebo","Experiment","B",16.2807,2.2974,23.36,33.2,"",1.02246729633068,14,0.0363000000000002,0.664698816360018
"A007","1",2020-09-11,3.9601,27.5,33.9,"",30,"Kelsey-1","NH4","Placebo","Experiment","B",16.2807,2.2974,23.36,33.2,"",1.02246729633068,7,0.0230000000000001,0.834551900056972
"A007","7",2020-09-18,3.9861,26.8,33.3,"",37,"Kelsey-1","NH4","Placebo","Experiment","B",16.2807,2.2974,23.36,33.2,"",1.02246729633068,7,0.0259999999999998,0.937927252919291
"A007","7",2020-09-25,3.9916,27.1,33.9,"",44,"Kelsey-1","NH4","Placebo","Experiment","B",16.2807,2.2974,23.36,33.2,"",1.02246729633068,7,0.00550000000000006,0.197113540983491
"A007","7",2020-10-02,4.0116,27,32.4,"",51,"Kelsey-1","NH4","Placebo","Experiment","B",16.2807,2.2974,23.36,33.2,"",1.02246729633068,7,0.0199999999999996,0.71578887091462
"A007","7",2020-10-09,4.038,26.9,31.6,"",58,"Kelsey-1","NH4","Placebo","Experiment","B",16.2807,2.2974,23.36,33.2,"",1.02246729633068,7,0.0264000000000006,0.940130763642603
"A008","4",2020-08-12,3.8353,28.3,32.5,"",0,"Kelsey-1","NH4","Placebo","Experiment","B",16.2872,2.2977,23.37,33.2,"",1.02246441056363,0,0,NA
"A008","4",2020-08-21,3.8363,27.3,33.7,"",9,"Kelsey-1","NH4","Placebo","Experiment","B",16.2872,2.2977,23.37,33.2,"",1.02246441056363,9,0.00099999999999989,0.0289706440463846
"A008","4",2020-09-04,3.8807,27.1,34.5,"",23,"Kelsey-1","NH4","Placebo","Experiment","B",16.2872,2.2977,23.37,33.2,"",1.02246441056363,14,0.0444,0.826689406831731
"A008","4",2020-09-11,3.8979,26.5,34.1,"",30,"Kelsey-1","NH4","Placebo","Experiment","B",16.2872,2.2977,23.37,33.2,"",1.02246441056363,7,0.0171999999999999,0.633170009828856
"A008","4",2020-09-18,3.9305,27.1,32.6,"",37,"Kelsey-1","NH4","Placebo","Experiment","B",16.2872,2.2977,23.37,33.2,"",1.02246441056363,7,0.0326,1.19478253858305
"A008","4",2020-09-25,3.9744,27,34.2,"",44,"Kelsey-1","NH4","Placebo","Experiment","B",16.2872,2.2977,23.37,33.2,"",1.02246441056363,7,0.0439000000000003,1.59558035146384
"A008","4",2020-10-02,4.0011,27,32.5,"",51,"Kelsey-1","NH4","Placebo","Experiment","B",16.2872,2.2977,23.37,33.2,"",1.02246441056363,7,0.0266999999999999,0.959713595583159
"A008","4",2020-10-09,4.0168,26.9,31.5,"",58,"Kelsey-1","NH4","Placebo","Experiment","B",16.2872,2.2977,23.37,33.2,"",1.02246441056363,7,0.0156999999999998,0.560560131678068
"A009","1",2020-08-12,3.5872,28.3,32.5,"",0,"Kelsey-1","NH4","Placebo","Experiment","B",16.2855,2.2995,23.37,33.2,"",1.02246441056363,0,0,NA
"A009","1",2020-08-21,3.589,28,33.5,"",9,"Kelsey-1","NH4","Placebo","Experiment","B",16.2855,2.2995,23.37,33.2,"",1.02246441056363,9,0.0017999999999998,0.0557537912577994
"A009","1",2020-09-04,3.6568,27.6,34.7,"",23,"Kelsey-1","NH4","Placebo","Experiment","B",16.2855,2.2995,23.37,33.2,"",1.02246441056363,14,0.0678000000000001,1.34936114317558
"A009","1",2020-09-11,3.6747,27.5,34,"",30,"Kelsey-1","NH4","Placebo","Experiment","B",16.2855,2.2995,23.37,33.2,"",1.02246441056363,7,0.0179,0.699284307903867
"A009","7",2020-09-18,3.6832,26.8,33.3,"",37,"Kelsey-1","NH4","Placebo","Experiment","B",16.2855,2.2995,23.37,33.2,"",1.02246441056363,7,0.00849999999999973,0.330444856528608
"A009","7",2020-09-25,3.6813,27.1,33.9,"",44,"Kelsey-1","NH4","Placebo","Experiment","B",16.2855,2.2995,23.37,33.2,"",1.02246441056363,7,-0.00190000000000001,-0.0736936825121018
"A009","7",2020-10-02,3.6966,27,32.4,"",51,"Kelsey-1","NH4","Placebo","Experiment","B",16.2855,2.2995,23.37,33.2,"",1.02246441056363,7,0.0153000000000003,0.59373435626391
"A009","7",2020-10-09,3.7217,26.9,31.6,"",58,"Kelsey-1","NH4","Placebo","Experiment","B",16.2855,2.2995,23.37,33.2,"",1.02246441056363,7,0.0250999999999997,0.970003323517351
"A010","2",2020-08-12,3.7138,28.3,32.5,"",0,"Kelsey-1","NH4","Placebo","Experiment","B",16.3144,2.3052,23.36,33.2,"",1.02246729633068,0,0,NA
"A010","2",2020-08-21,3.7074,27.8,33.6,"",9,"Kelsey-1","NH4","Placebo","Experiment","B",16.3144,2.3052,23.36,33.2,"",1.02246729633068,9,-0.00640000000000018,-0.191478030887805
"A010","2",2020-09-04,3.7412,27.5,34.7,"",23,"Kelsey-1","NH4","Placebo","Experiment","B",16.3144,2.3052,23.36,33.2,"",1.02246729633068,14,0.0338000000000003,0.651207238033591
"A010","2",2020-09-11,3.7554,26.6,34.1,"",30,"Kelsey-1","NH4","Placebo","Experiment","B",16.3144,2.3052,23.36,33.2,"",1.02246729633068,7,0.0141999999999998,0.542224801820644
"A010","8",2020-09-18,3.7712,27,33.2,"all of 8 were in tank 7",37,"Kelsey-1","NH4","Placebo","Experiment","B",16.3144,2.3052,23.36,33.2,"",1.02246729633068,7,0.0158,0.601039265362641
"A010","8",2020-09-25,3.7661,26.8,34,"",44,"Kelsey-1","NH4","Placebo","Experiment","B",16.3144,2.3052,23.36,33.2,"",1.02246729633068,7,-0.0051000000000001,-0.193193526880421
"A010","8",2020-10-02,NA,26.8,32.4,"",51,"Kelsey-1","NH4","Placebo","Experiment","B",16.3144,2.3052,23.36,33.2,"",1.02246729633068,7,NA,NA
"A010","8",2020-10-09,3.8422,26.5,31.6,"missing data point for unknown reasons - fragment is alive",58,"Kelsey-1","NH4","Placebo","Experiment","B",16.3144,2.3052,23.36,33.2,"",1.02246729633068,7,NA,NA
"A011","3",2020-08-12,4.9609,28.3,32.5,"",0,"U44","NH4","Pathogen","Experiment","B",16.3744,2.3142,23.35,33.2,"",1.02247018129343,0,0,NA
"A011","3",2020-08-21,5.0534,27.7,33.6,"",9,"U44","NH4","Pathogen","Experiment","B",16.3744,2.3142,23.35,33.2,"",1.02247018129343,9,0.0925000000000002,2.07175669289399
"A011","3",2020-09-04,5.1905,27.4,34.7,"",23,"U44","NH4","Pathogen","Experiment","B",16.3744,2.3142,23.35,33.2,"",1.02247018129343,14,0.1371,1.93787492437906
"A011","3",2020-09-11,5.2948,26.6,34.1,"",30,"U44","NH4","Pathogen","Experiment","B",16.3744,2.3142,23.35,33.2,"",1.02247018129343,7,0.1043,2.87062903381178
"A011","3",2020-09-18,5.392,27.2,32.7,"",37,"U44","NH4","Pathogen","Experiment","B",16.3744,2.3142,23.35,33.2,"",1.02247018129343,7,0.0972,2.62251912928048
"A011","3",2020-09-25,5.4266,27.2,34.1,"",44,"U44","NH4","Pathogen","Experiment","B",16.3744,2.3142,23.35,33.2,"",1.02247018129343,7,0.0345999999999993,0.91670199236963
"A011","3",2020-10-02,5.4802,27.1,32.5,"",51,"U44","NH4","Pathogen","Experiment","B",16.3744,2.3142,23.35,33.2,"",1.02247018129343,7,0.0536000000000003,1.41103874564974
"A011","3",2020-10-09,5.5213,27.3,31.5,"",58,"U44","NH4","Pathogen","Experiment","B",16.3744,2.3142,23.35,33.2,"",1.02247018129343,7,0.0411000000000001,1.07138946962311
"A012","7",2020-08-12,3.9294,28.3,32.5,"",0,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3112,2.2826,23.33,33.2,"",1.02247594880557,0,0,NA
"A012","7",2020-08-21,3.9462,27.2,34.4,"",9,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3112,2.2826,23.33,33.2,"",1.02247594880557,9,0.0168000000000004,0.47505132250896
"A012","7",2020-09-04,4.0009,27.3,34.7,"",23,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3112,2.2826,23.33,33.2,"",1.02247594880557,14,0.0546999999999995,0.990102594177392
"A012","7",2020-09-11,4.0494,27.6,33.9,"",30,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3112,2.2826,23.33,33.2,"",1.02247594880557,7,0.0485000000000007,1.73175321267003
"A012","1",2020-09-18,4.0862,27.9,32.5,"",37,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3112,2.2826,23.33,33.2,"",1.02247594880557,7,0.0367999999999995,1.29825229840045
"A012","1",2020-09-25,4.0878,27.9,34.1,"",44,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3112,2.2826,23.33,33.2,"",1.02247594880557,7,0.00159999999999982,0.0559374060426321
"A012","1",2020-10-02,4.1126,27.8,32.4,"",51,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3112,2.2826,23.33,33.2,"",1.02247594880557,7,0.0247999999999999,0.866690430759121
"A012","1",2020-10-09,4.1374,27.8,31.5,"",58,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3112,2.2826,23.33,33.2,"",1.02247594880557,7,0.0248000000000008,0.861464072085119
"A013","8",2020-08-12,3.7984,28.2,32.5,"",0,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3334,2.2844,23.41,33.2,"",1.02245285945501,0,0,NA
"A013","8",2020-08-21,3.8142,27.1,34.4,"",9,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3334,2.2844,23.41,33.2,"",1.02245285945501,9,0.0158,0.46218290742301
"A013","8",2020-09-04,3.8914,27.1,34.5,"",23,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3334,2.2844,23.41,33.2,"",1.02245285945501,14,0.0771999999999999,1.44572537210574
"A013","8",2020-09-11,3.9423,27.3,34,"",30,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3334,2.2844,23.41,33.2,"",1.02245285945501,7,0.0508999999999999,1.86858934353409
"A013","2",2020-09-18,3.9828,27.9,32.5,"",37,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3334,2.2844,23.41,33.2,"",1.02245285945501,7,0.0405000000000002,1.46759868242252
"A013","2",2020-09-25,3.9889,27.5,34.1,"",44,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3334,2.2844,23.41,33.2,"",1.02245285945501,7,0.00609999999999999,0.21879797414597
"A013","2",2020-10-02,4.0169,27.5,32.4,"",51,"Kelsey-1","Ambient","Placebo","Experiment","B",16.3334,2.2844,23.41,33.2,"",1.02245285945501,7,0.0279999999999996,1.00278272205368
